"post_id","cmt_content","cmt_author","cmt_created_at","cmt_updated_at"
"모밀 짬봉","@따라란!님 그럼 이런 뎃글도 달지 마시지 그랬어요 ㅎㅎ","17840533","2023-01-10 21:42:59",""
"아마티","구조하신 분 글에 답이 있다고 봅니다... ""다들 운전 조심하시고 전기차는 더 조심하세요"" 끝 땅땅땅.","17840533","2023-01-10 19:11:10",""
"Kitsune","왜 전기차 화재얘기만 나오면 가만히 있는 내연차를 가져와서 얘기하는지 모르겠네요","17840533","2023-01-10 19:12:14","2023-01-10 19:12:33"
"prios","@Kitsune님 전기차 불만 나면 내연차랑 비교하면서 머리끄댕이 잡아올리는 분들도 분명히 있거든요.","17840533","2023-01-10 19:14:04",""
"투자의신","중요한걸 간과하시네요.

내연기관과 전기차와의 차이는 화재시 안전하게 탈출할 시간이 있냐 없냐의 차이죠.

화재시 내연기관은 적어도 배터리차보다 탈출시간은 더 벌어주지요.

물리적으로 배터리달린 차체 발화하는 것과 차체만 발화하는게 같을리가 있나요.","17840533","2023-01-10 19:13:56","2023-01-10 19:14:57"
"울프야드","@투자의신님
원통형 배터리라면 그 탈출 시간이 전기차에도 주어진다는게 핵심이라는 겁니다...","17840533","2023-01-10 19:16:34","2023-01-10 19:16:54"
"투자의신","@울프야드님 백번 양보해서 내연기관과 님이말하는 원통형달린 전기차의 발화시간이 똑같다고 칩시다.
문짝 손잡이는 어쩔겁니까.","17840533","2023-01-10 19:20:02","2023-01-10 19:22:27"
"울프야드","@투자의신님
문짝손잡이는 차주나 승객이 익숙하지 않아서 생긴 문제이고, 차량 탑승시 충분히 숙지하고 타야한다고 생각합니다. 긴급상황에서 여는 방법은 존재하지만 모르고 타는 차주분들이 많다는건 알고 있고 문제라고 생각하고 있습니다.","17840533","2023-01-10 19:23:42",""
"투자의신","@울프야드님 손님이나 어르신 뒤에 모실때도 교육부터 일단 시켜드리고 모셔야하나요?
카시트 타고있는 애기들은 교육을 어떻게 시키죠?","17840533","2023-01-10 19:29:54","2023-01-10 19:32:21"
"울프야드","@투자의신님
비싼 외제차나 슈퍼카들도 문 어떻게 여는지 모르는 분 많습니다. 전기차만의 문제가 아닌데 억지로 이것저것 끌어내려고 하지 말아주세요;; 차주라면 본인차에 대해서 잘 숙지하고 타는게 중요하다고 생각합니다.","17840533","2023-01-10 19:41:02",""
"투자의신","@울프야드님 별것도 아닌걸로 제가 어거지를 부린다는 말씀이시죠? 제가 민감한걸로 합시다 그럼.
헛웃음만 나네요. 슈퍼카는 또 뭐고 ㅎㅎ 테슬라 많이 타세요. 전 피곤하고 불안해서 못타요.","17840533","2023-01-10 19:50:06","2023-01-10 19:56:27"
"울프야드","@투자의신님
근데요.. 주행중에 차문은 모두 잠기는데... 밖에서 열때 손잡이가 함몰되었던 아니던 그게 상관있나요? 안에는 테슬라도 비상시 이용할 수 있는 수동손잡이가 있습니다.","17840533","2023-01-10 20:00:03",""
"투자의신","@울프야드님 네네 알겠습니다 그만할께요. 괜히 건드려서 죄송합니다.","17840533","2023-01-10 20:01:38",""
"토끼토스트","울프야드님// 저도 테슬라 타지만... 좀 억지이신것같네요... 테슬라는 슈퍼카가 아닌 일반 대중브랜고 패밀리카 목적이 더 강하죠.. 대부분의 차량들은 도어가 기계식인 경우가 많습니다 테슬라는 외캐치도 전자식이구요
/Vollago","17840533","2023-01-11 01:13:56",""
"울프야드","@Borjas님
테슬라의 경우 구조할 시간이 주어졌다는걸 말씀드리는 겁니다. 화재는 작은 불씨에서 산불도 되니; 화재로 점화가 된 이후 방치하면 결국 모두 도찐 개찐이라는 것이구요;;","17840533","2023-01-10 19:18:05","2023-01-10 19:18:58"
"kkahn","@Borjas님 네 그냥 그말 듣고싶으신건데 다들 너무 정성껏 대응해주시는 듯 합니다.","17840533","2023-01-10 21:04:50",""
"울프야드","@Borjas님
아무런 준비가 안된 상황에서 발생한 화재진압에 포커스가 맞춰져 계신데... 지난번 테슬라성수센터 화재사건의 경우를 예로들면, 시간이 주어져서 소방소에 신고할 수 있었고, 초기진압은 20분만에 완료될 수 있습니다. (실제로 걸린 시간입니다.) 테슬라는 화재 발생전 BMS로 충분히 경고를 지속적으로 해주었고, 운행불가 상태가 된뒤에도 몇시간이 지나서야 점화되어 발화 되었다는 점 다시 말씀드립니다. 사고나 충격으로 발생한 화재가 아닌 다른 차들의 급작스러운 화재와 비교가 가능하지 않을까요?","17840533","2023-01-10 21:42:12","2023-01-10 21:43:28"
"prios","가끔 백마디 말보다 영상이 도움될때가 있죠. 22초부터 보시면 됩니다.","17840533","2023-01-10 19:23:17","2023-01-10 19:24:02"
"prios","https://cafe.naver.com/noljatravel/582479?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6Im5vbGphdHJhdmVsIiwiYXJ0aWNsZUlkIjo1ODI0NzksImlzc3VlZEF0IjoxNjczMzI4NDEzNDczfQ.SfwHcuP_Cn1uVneqVEQStto5w4vEXgHcMfjG7iGTvs0

어제 있있던 모델Y. 20초부터 보시면 됩니다.
아주 자세히 보이지는 않지만 죽어도 할말없는 충격량 같습니다.


근데 글쓴분 진짜 주식 많이 사셨나요?
저도 테슬라타는데 안무섭진 않거등요~","17840533","2023-01-10 19:23:43","2023-01-10 19:25:31"
"울프야드","@prios님
본문과 대댓글로 제 생각은 충분히 전달드렸고 저도 할만큼 했다고 생각하니 계속 반응을 남기진 않겠습니다. 각자의 생각에 따라서 판단하시면 되겠습니다.","17840533","2023-01-10 19:25:13","2023-01-10 19:37:46"
"prios","@울프야드님 ㅋㅋ 진정하세요. 원래 댓글로 얻어맞으면 어지러워요. 제가 올린 영상 잘 보시고요..","17840533","2023-01-10 19:26:35",""
"울프야드","@prios님 @_@ 저정도 충격인데도 안죽고 살아날 수 있다는 점에는 아무도 주목하지 않는 것 같고 오직 화재와 불끄기 어렵다 이부분에만 포커스가 맞춰져서 공포분위기로 몰아만 가는 것 같네요;;","17840533","2023-01-10 19:37:54","2023-01-10 19:43:36"
"graycode","물론 케바케이고 똑같지는 않겠습니다만 ..
비슷한 조건의 직전 두 건의 전기차 사망 사고와 비교하면 불이 번지는 타이밍이 확실히 지연된 건 있는 것 같습니다.
그래서 발목 골절로 자력 탈출 불가 상태였음에도 구출될 수 있었겠죠.

국내 최초의 테술라 자연 발화인 성수센터 모델X 화재도 ..
오류 알림 및 주행 불가로 몇사간 동안 대비할 시간을 줬다는 점이 주목됩니다.","17840533","2023-01-10 19:33:09",""
"멋진상우","내가 구입한 물건이 물론 좋죠. 사랑스럽고요.
그런데 과하게 물아일체 하지 마세요.
그런다고 뭐가 남나요.

원통형 배터리가 화재 발생시 구조시간을 더 확보 할수 있고, 결과적으로 더 안전할수 있다고 줄창 말씀하시는데 주장의 근거를 보여주세요. 다른 회원더러 찾아 보라고 하지 마시구요. 주장을 하려면 근거가 있어야죠. 널린게 근거니 다른 회원더러 찾아 보라는 것은 토론의 방식이 아닙니다.","17840533","2023-01-10 19:37:46","2023-01-10 19:45:07"
"멋진상우","저도 전기차를 가지고 있고, 운용중이기에 전기차가 무조건 화재에 위험하다는 주장에 선뜻 동의할수 없지만 어쨌든 불이 붙으면 내연기관차보다 위헌한건 맞기에 조심하려고 노력중입니다. 사고시에 취약한것도 맞는것 같고요.

함몰식 도어 핸들이 더 위험하다거나, 전기차는 사고나면 무조건 불 붙는다거나, 전기 나가면 안쪽이나 바깥에서 문을 못연다거나 하는 근거 없는 음해성 발언도 무척 기분나쁘죠.
하지만 님처럼 맹목적인 쉴드는 못치겠습니다.","17840533","2023-01-10 19:44:39","2023-01-10 19:53:50"
"멋진상우","예전에 구 말리부 2.0과 크루즈5 디젤 2.0 몰때 한창 자동차 커뮤니티에 쉐슬람이라는 단어가 유행했는데요. 그게 다 과한 물아일체때문에 발생한 사회현상입니다. 뭐든지 과한건 좋지 않습니다.","17840533","2023-01-10 19:51:13",""
"아노군","@멋진상우님 사실 원통형이랑 파우치형이랑 단순 비교한다면 꽤 많은 논문들에도 파우치형이 상대적으로 취약하다고 나옵니다...

https://oak.jejunu.ac.kr/bitstream/2020.oak/24049/2/%EC%A0%84%EA%B8%B0%EC%9E%90%EB%8F%99%EC%B0%A8%EC%9A%A9%20%EC%9B%90%ED%86%B5%ED%98%95%20%EB%A6%AC%ED%8A%AC%EC%9D%B4%EC%98%A8%20%EB%B0%B0%ED%84%B0%EB%A6%AC%EC%9D%98%20%EC%97%B4%ED%8F%AD%EC%A3%BC%EC%97%90%20%EB%8C%80%ED%95%9C%20%EC%88%98%EC%B9%98%ED%95%B4%EC%84%9D%EC%A0%81%20%EC%97%B0%EA%B5%AC.pdf

몇가지만 검색해봐도 나오는 내용이긴하구요.

원통형이 셀간 간격때문에 밀도도 낮고 불리한점이있지만 테슬라 배터리팩 분해내용 보면 그 빈공간에 냉각과 셀간의 지연발화를 위해 방염폼으로 가득채워둔것도 보실 수 있습니다.




이런걸 바탕으로 상대적으로 안전하지 않을까? 하시는거 같습니다.

단적으로 최근 발화사건들을 보면 화재 시작과 동시에 손도 못쓰는건과 그래도 누군가 구해준건 으로 나눠지기도 하구요.


혹시 테슬람이시냐고 하면 모Y랑 GV60 둘다 가지고 있습니다. GV60계속 타보고 잇는데 괜찬네요~","17840533","2023-01-10 20:08:24","2023-01-10 20:08:48"
"멋진상우","@아노군님 이런 자료 좋네요. 적어도 이런 노력이라도 해달라는 겁니다.
저는 요즘 K9을 주로 타긴 하지만 말리부, 크루즈5, 볼트EV 여전히 볼트를 보유하고 있기에 부끄러운 쉐슬람입니다. ㅎㅎ","17840533","2023-01-10 20:10:00",""
"아노군","@멋진상우님 어짜치 테슬라도 많은 셀이 짓눌려서 터지면 셀하나하나가 총알이되서;;

각 사람들의 분석 기반 짐작이죠

누가 실험을 해서 리포트를 만들어주지 않는 이상 모르겠네요.

전 솔찍히 둘다 무섭습니다.","17840533","2023-01-10 20:17:00",""
"124876834512","ㅋㅋ 원통형이 만능이네요.","17840533","2023-01-10 19:54:31",""
"울프야드","@124876834512님
현재 상용화 되어 실제 차량에 적용된 배터리들 중에선 안전하다는 걸 말한겁니다. 만능이라는게 아니라요;","17840533","2023-01-10 20:16:37",""
"아이패드프로","테슬라 오너지만 원통형 쉴드는 참 그렇네요","17840533","2023-01-10 19:59:00",""
"울프야드","@아이패드프로님
원통형 배터리가 공간낭비도 있고 에너지 효율도 부피에 비해 떨어지는 단점도 있다는건 잘 압니다. 쉴드라기보다는 상용화 되어 적용되지 않은 앞으로 나올 차세대 배터리는 일단 논외로 하고, 지금 상용화된 차량에 적용된 배터리 수준에서는 원통형 배터리가 가장 안전하다는 겁니다. 그리고 그런 단점을 상쇄 하기 위해 테슬라 차량의 공차중량과 공기저항계수를 줄여서 제작해서 더 적은용량의 배터리로 더 멀리 갈 수 있게 된것이기도 하구요. (물론 총주행거리를 말하는게 아닙니다. 용량당 주행거리를 말하는 겁니다.)","17840533","2023-01-10 20:14:23",""
"sltx","원통형 배터리가 금속으로 둘러싸여 있으니 배터리 자체만 보면 파우치형보다 더 안전할 수 있겠죠.
하지만 원통형 배터리를 쓴 차가 파우치형 배터리를 쓴 차보다 안전한지는 별개입니다.
파우치형 배터리를 쓴 차량은 배터리 보호 대책이 더 튼튼하게 되어 있을 수 있으니까요.","17840533","2023-01-10 19:59:40",""
"울프야드","@sltx님
이부분에 대해서 말씀드리고 싶은게 있습니다. 원통형 배터리의 장점은 더 튼튼한것과는 별개로 순차적 점화가 된다는 게 중요한겁니다. 어쨌든 둘다 화재가 발생하는 건 맞는데.. 파우치형은 한번에 불타오르기 때문에 화재시 구조할 시간이 주어지지 않는다는 점을 말씀드리려던 겁니다. 아이오닉 충돌사고건은 충돌시 승객이 사망했기도 했지만, 말씀하신대로 더 잘 만들고 대비도 잘한 배터리여서 차체내부도 말짱하고 운전자도 사망하지 않았다고 쳐도. 원통형 배터리처럼 순차적으로 충돌 부위부터 발화되는게 아니라 한번에 불타오르기 때문에 구조할 수 없었을 겁니다.

이번 테슬라 충돌건언 저정도의 엄청난 충격이 있었음에도 승객이 사망하지 않았고, 점화 이후에도 한번에 다 타오르지 않고 순차적으로 화재가 발생하여 구조할 시간이 주어졌으며 결국 생명을 건졌다는 큰 차이가 있습니다. 차의 안전을 고려할때 사고가 났을때 살 수 있는 가능성을 봐야하는게 맞다면, 저정도 충격에 살아남을 수 있는 차가 얼마나 될까요?","17840533","2023-01-10 20:03:14","2023-01-10 20:07:14"
"멋진상우","@울프야드님 한번 따져 봅시다. 파우치형은 왜 한번에 불타오르고 원통형은 왜 순차적으로 점화가 되지요?","17840533","2023-01-10 20:04:40",""
"울프야드","@멋진상우님 집에 있는 건전지여러개 묶음과 동일용량의 샤오미배터리하나를 터트리는 실험을 해보시면 건전지 여러개를 동시에 터트리는게 쉬운지 샤오미 배터리 하나를 터트리는게 쉬운지 아실 수 있을겁니다.","17840533","2023-01-10 20:09:20",""
"아노군","@멋진상우님 파우치는 각안에 패키징이되서 하나의 셀이 터지면 해당 각안쪽의 셀은 확정으로 터집니다.

원통형은 짓눌리면 해당 부위가 모조리 한방에 터지는건 마찬가지이지만 상대적으로 밀도가 낮게 퍼져있어 그나마 지연이 되지 않을까? 하는 기대가 있지요.","17840533","2023-01-10 20:09:57",""
"멋진상우","@울프야드님 왜 원통형 배터리는 수많은 배터리 묶음 중에서 하나만 문제가 생길거라고 가정하시죠?","17840533","2023-01-10 20:17:25",""
"멋진상우","@울프야드님
차의 안전을 고려할때 사고가 났을때 살 수 있는 가능성을 봐야하는게 맞다면, 저정도 충격에 살아남을 수 있는 차가 얼마나 될까요?

이 질문은 왜 하신걸까요? 저 사고 하나로 테슬라는 다른차보다 충돌 안정도에서도 더 안전하다는 주장을 하고 싶으신 건가요? 이 주장도 근거 없기는 마찬가진데요. 적어도 유로엔캡이나 북미충돌안전도 평가 결과로 줄세우기 정도는 해보셔야 하지 않나요? 물론 테슬라 차량들이 저 두 평가 기관 결과가 안전도 평가가 좋은건 맞죠.","17840533","2023-01-10 20:22:28",""
"Enigma24","아 댓글 쭉 보는데 피곤하네요 참..","17840533","2023-01-10 20:18:42","2023-01-10 20:18:54"
"블루텀","진짜 문제는 10년 이상 노후화된 전기차일 것 같아요. 휴대폰 배터리도 노후되면 터질 확률이 높으니까요. 그때 가면 사회적인 골칫거리가 될수도.","17840533","2023-01-10 20:19:57","2023-01-10 20:20:31"
"RAZR-i","@블루텀님 그러고 보니, 전기차 배터리가 시간이 지나 셀에 스웰링 발생하면 어떻게 하련지 궁금하네요","17840533","2023-01-11 00:38:47",""
"힁둥이","테슬라 오너 아니시죠?
현기 전기차, 테슬라 둘다 가지고 있는데 이런생각 절대 나올수가 없거든요?
어그로 잘끄시네요. 성공했습니다.","17840533","2023-01-10 20:22:47",""
"울프야드","@힁둥이님
이런 생각이 뭘 말씀하시는겁니까? 결과적으로 보면 테슬라 차량의 오너는 살아있고, 다른 차량의 오너는 이세상에 존재하지 않습니다.","17840533","2023-01-10 20:28:15",""
"멋진상우","@울프야드님 저 두사고 딱 두개만 비교해서 테슬라가 더 안전하다고 주장하시는 거죠?","17840533","2023-01-10 20:28:43",""
"울프야드","@멋진상우님
네 전 그렇게 생각해왔고, 사고 영상을 보고 더 확고해졌습니다. 저정도 충격량에서 운전자가 살아나올 수 있는 차는 전 잘 모르겠습니다. 위 댓글중에 있는 사고 충돌영상을 시청하고나서 다시 생각해도 저와 다른 생각이시라면 물론 그러실 수 있다고 생각합니다. 저랑 똑같이 생각하라고 강요드리는건 아닙니다. 다만 공포분위기로 몰아가는 시각말고 이런 시각도 존재한다는걸 알리고 싶은거죠.","17840533","2023-01-10 20:29:39","2023-01-10 20:44:10"
"Tide","2열도어 개방 와이어에 미리 붉은 스트랩을 달아두세요.
저는 차를 사고 바로 달고 가족에게 당기는 연습도 시켰습니다.
전원이 있을때는 당겨도 창문이 내려오기 때문에 깨지지 않습니다.
미리 당기고 연습해보셔도 됩니다.","17839090","2023-01-10 07:51:09","2023-01-10 08:43:02"
"밤밤돌이","@Tide님 가끔 그런 생각을 해요. 다른 차종보다 고가로 지불하면서 차를 구매했는데 이렇게까지 고객이 해야 하나? 그런데 고객이 스스로 해주는 원동력은 뭘까 라는 생각.","17839090","2023-01-10 07:55:15",""
"힁둥이","@Tide님 안그래도 그제품 달려고 알아보고 있는데 아이가 어려서 어차피 2열로 넘어가야 하는건 마찬가지라 순식간에 불이 붙는 상황에서 이게 최선인가 싶더라구요.","17839090","2023-01-10 08:00:14",""
"힁둥이","@밤밤돌이님 말도 안되는 상황이죠.회사에서 듣는척을 안하니 스스로 할수 밖에 없으니 자구책을 찾아 공유하는게..","17839090","2023-01-10 08:10:10",""
"아노군","@힁둥이님 어떠한 이유로 1열 문열기가 실패하면 어떻게든 2열로 넘어가서 시도를 해야하는 상황이 생기지 않을까 합니다 ㅠ

스트랩은 닫기지 않고.. 운동화 끈 같은거로 작업해볼까 하네요.

(5분경)
스트랩은 두꺼워서 원래 있던 뚜껑을 못닫는거 같아 이방법으로 해보려 합니다.

나름 이슈가 있던거라 알리에 제품화되지 않았을까해서 찾아봐도 없군요;","17839090","2023-01-10 08:17:33","2023-01-10 08:19:59"
"Tide","@힁둥이님
미리 해두시기를 추천드립니다.
뚜껑이 도구를 써야 열리지 맨손으로는 열기 어렵습니다.","17839090","2023-01-10 08:24:32",""
"Tide","@아노군님
저는 스트랩하고 뚜껑이 문제없이 닫혔습니다.
당기는 힘도 필요하고 손에 잘잡히게 서있어야해서 끈보다는 스트랩을 추천합니다.","17839090","2023-01-10 08:27:00",""
"아노군","@Tide님 저 뚜껑이 안닫힌다고 들었는데 혹시 어떤제품인지 알수 있을까요?","17839090","2023-01-10 08:28:58",""
"Tide","@아노군님
https://a.aliexpress.com/_mNNf5Uf
AliExpress

이런 제품입니다.
저는 굳이 직구했지만 네이버 검색하시면 비슷한 제품이 나옵니다.","17839090","2023-01-10 08:35:44",""
"Tide","@아노군님
이렇게 잘 닫힙니다.","17839090","2023-01-10 08:36:08",""
"Tide","@아노군님
옆에 비상망치도 함께 달아두었습니다.
가족에게 당기고 내리는 연습을 비상망치 사용법을 훈련시켜주세요.","17839090","2023-01-10 08:37:16","2023-01-10 08:42:36"
"아노군","@Tide님 감사합니다!","17839090","2023-01-10 08:38:20",""
"Tide","@밤밤돌이님
구입하는 시기마다 개개인마다 이유가 다르실것 같습니다.
저는 10여년전 일론머스크가 테슬라에 합류하기 전부터 우연히 테슬라를 알고있었습니다.
프리몬트 공장이 문을 열었을때 마침 미국에 있어서 처음나온 모델S를 보기도했고요.
(코가 까만 초기 모델S 디자인은 너무 취향이 아니라 살꺼라는 생각을 못했네요.)

이후 간간히 테슬라의 개발과 배터리 설계 변화 상황을 봐왔습니다.
구입을 결정에 동기 부여한 요소들은...

당시 최고 안전등급을 받았던 것.
NOA가 처음 등장하고 받았던 기술적 충격.
1세대 배터리부터 당시까지 설계 변화를 보고 마음이 당겨,

직접 11건정도의 미국 테슬라 화재의 소방서 리포트와 분석을 찾아보고,
나름 설계된 화염 밴트와 화염채널이 의도대로 작동했다고 보고,
피할수 없는 배터리화재의 위험 속에서 탈출 시간은 벌겠다고 혼자 생각했네요.

그리고 모델S/X의 시행착오를 거친 2세대 플렛폼에 배터리팩인 모델3/Y를 기다렸다 구매했습니다.
나올 초기 예약하고 받아 가격도 최저가였고 지원금도 있어 당시 발표되었던 아이오닉5와 가격차이도 그리 안느껴졌습니다. (콩깍지)

캠핑에 차박취향이라 디자인이 마음에든 아이오닉5도 심각하게 고민했지만,
당시 e-gmp 플랫폼이 새로나온지라 조사할수있는 사례 데이터가 없었고,
연달은 코나의 화재사고가 이어진 직후였던지라 공부해보다 동기부여를 받지 못했었네요.

모델3까지는 조사가 가능했지만 모델Y는 차도 못보고 (인수예정일 나오고 처음 전시차를 봤죠) 받은지라,
조사를 좋아하는 저로서는 좀 이례적인 케이스였고 모델3와 다르지 안다는 분해기들을 보고 결정했네요.

단점은 알고 있었기에 해외에서 알려진대로 바로 스트랩을 달았었습니다.
나중에 차를 바꾼다면 또 후보차들 사례 뒤진다고 한동안 파묻이겠네요.

다른분들은 다 서로 다른 이유와 방법으로 선택을 하시겠지요.
(아 구매시기의 중요한 요소중 하나는 당시 코로나 스트레스가 한몫했습니다.)","17839090","2023-01-10 09:15:30","2023-01-10 09:49:06"
"graycode","@Tide님
모델3은 아예 숨겨져 있어서 달기가 힘듭니다. 지금은 바꼈나 모르겠네요.","17839090","2023-01-10 09:43:51",""
"Tide","@graycode님
아래로 빼서 다는 스위치가 알리에 나온것 같더군요.","17839090","2023-01-10 09:49:48",""
"Tide","@1번남님","17839090","2023-01-10 09:58:54",""
"Tide","@1번남님","17839090","2023-01-10 09:59:07",""
"Tide","@1번남님","17839090","2023-01-10 09:59:28",""
"Tide","@1번남님","17839090","2023-01-10 10:00:13",""
"graycode","@Tide님
이거군요. 감사합니다.","17839090","2023-01-10 10:48:55",""
"퀘스트바이","적어도 실내에는 승객 손이 닫는 곳 그리고 눈에 잘보이는 곳에 수동식(기계식) 개폐 손잡이를 갖추도록 법제화 해야 한다고 생각합니다.","17839090","2023-01-10 07:59:12","2023-01-10 08:00:37"
"제이디피","얼마전 전기차 사서 즐겁게 타고 있는데 이렇게 연달아 화재 발생하니.. 아내가 많이 불안해 하네요. ㅠㅠ 가족용으로는 기존에 타던 그랜저 타고 가자고 하는데 괜히 차 바꿨나 싶기도 해요.","17839090","2023-01-10 08:04:29",""
"힁둥이","@제이디피님 아이오닉은 수동개폐가 그래도 편한곳에 있지 않나요?
외부에서도 수동개폐가 가능하면 더욱 좋겠지만요.","17839090","2023-01-10 08:08:06",""
"제이디피","@힁둥이님 수동개폐 되지만 문제는 사고나서 화재나면 어쩔수 없지 않냐고 그럽니다. 바닥을 부딪힐만한 길을 가거나 그럼 조심해야 한다고 계속 옆에서 말해요 .","17839090","2023-01-10 08:13:10",""
"aladdin","@제이디피님
그나마 사고 후 의식이라도 있다는 가정하에 논의들이라...
기절이라도 하면..ㅠㅠㅠ 무섭네요..ㅠㅠㅠ","17839090","2023-01-10 08:56:25",""
"RYAN_RYU","상당히 큰 문제라 보이네요. 나만 살자면 어찌하겠으나 뒤에 아이가 카시트에 묶여 있는 상황에 밑에서 타오르는 열폭주를 맞으며 안전벨트를 풀어준다는 건 거의 불가능 하다 봅니다. 만일 문이 안열리는 상황이 발생한다면 정말 생각도 하기 싫은 끔찍한 일이 발생할겁니다. 저도 기다리다 2순번이 거의 다 되었으나 심각하게 고민 중입니다.
/Vollago","17839090","2023-01-10 08:26:06",""
"Remains","전기차 좋아하는 분들이 많은 이곳에서도 걱정하는 반응들이 많은 걸 보면 아직은 전기차 시대가 많이 먼 것 같네요.
전기차 시대가 일찍 올 거란 생각도 안 했지만 생각보다 더 오래 걸릴 것 같습니다.
적어도 리튬이온 배터리가 딴 걸로 대체되거나 문제점이 개선되기 전까지는요.","17839090","2023-01-10 08:26:32",""
"striplion","@Remains님 리튬이온 배터리 매장량도 한계가 있고,
그마저도 중국이 많이 독점을 하고 있어서 전기차 시대는 빨리 올것 같지 않습니다.
아마도 안정성이 확보되는 전고체 배터리가 나와야 좀더 활성화 되지않을까","17839090","2023-01-10 08:47:25",""
"힁둥이","@Remains님 다른건 그렇다 쳐도 저 자동개폐의 장점을 도저히 모르겠네요.
외부에서 여는게 편한것도 아니고 내부에서도 캐치를 당기나 버튼을 누르나 큰차이가 있는것도 아니고 단점은 너무나 치명적이고요.","17839090","2023-01-10 08:49:47",""
"체리씨","@힁둥이님 동감합니다.
장점에 비해 단점이 너무 크네요.
하이테크적인 느낌 내려고 저렇게 한다기엔 단점이 너무....","17839090","2023-01-10 10:50:10",""
"barekart","billncoo님// 리튬은 온세상에 넘쳐납니다. 바다요..","17839090","2023-01-10 11:59:37",""
"밤밤돌이","개인적으로는 하이브리드가 대중적으로는 최고의 선택지라고 생각하거든요.","17839090","2023-01-10 08:36:12",""
"havik","저도 같은 이유로 다시 내연기관으로 돌아왔어요.
혼자 출퇴근용으로 탈때는 별로 무서울게 없었는데
가족(특히 자녀) 태울 생각하니.
불꽃이 파바박 튈때 제가 온가족을 골든타임 안에 무사히 구출할 수 있을까라는 두려움이 있더라구요 ㅜ","17839090","2023-01-10 08:45:42",""
"꽃길만걷자!","테슬라 차 보면 만든 사람을 고대로 닮은 느낌입니다. 천재와 광기를 아슬하게 넘나드는...","17839090","2023-01-10 08:46:45",""
"싸이지","신형들은 뚜껑을 조금 더 쉽게 열 수 있게끔 되어있더군요...
https://www.youtube.com/shorts/JM0V2_DbkdY","17839090","2023-01-10 08:57:16",""
"Ghost_K","@싸이지님 안전 관련이라서 구형들도 리콜해줘야할 것 같습니다.","17839090","2023-01-10 12:17:21",""
"토마토","긴급상황에서 생명과 직결되는 사안이니 국토부에서 리콜 명령을 해 줬으면 좋겠네요.

개인들이 저런 걸 사다 달게 아니라요.","17839090","2023-01-10 09:26:54",""
"Everholic","배터리 열폭주 상황에서 운전석 조수석까지는 탈출이 가능하다 생각하는데, 뒷좌석까지 고려하면 불안한 건 사실입니다.","17839090","2023-01-10 09:27:54",""
"카붐","전기차를 떠나서 자동차라는 물건은 확실히 입증된 브랜드, 차를 오랬동안 만들어본 회사 브랜드를 사는게 맞는것같아요.","17839090","2023-01-10 10:34:46",""
"적풍1","@카붐님 경쟁 회사에서 사람을 데려올때 경쟁회사에 쌓인 실패와 노하우까지 몽땅 가져올 순 없을테니까요","17839090","2023-01-10 10:45:49",""
"아마티","@카붐님 요즘엔 오래된 브랜드들도 추세인지 뭔지 매립형 손잡이를 고급형에서 사용하고 있어서... 정말 난감합니다.","17839090","2023-01-10 11:13:54",""
"아마티","격세지감이네요.. 예전엔 테슬라 문 못열면 바보 취급했던거 같은데...
전 예전부터 쭉.. 테슬라 포함모든 매립형 손잡이를 반대합니다. 페일세이프 면에서 이것보다 더 최악은 없다고 단연코 말할 수 있습니다.","17839090","2023-01-10 11:13:17",""
"웨건마니아_록맨10","@아마티님 매니아들이 되려 현실과 실제 시장을 더 모르는 이상 현상이 있을 수 있는데 딱 그런 모양새였죠. 소비자에게 이득은 안되고 회사에만 이득이 되는걸 너무 쉽게 받아들인 결과가 참...","17839090","2023-01-10 11:36:51",""
"푸추","와이프차를 전기차로 생각했었는데.. 어른이야 잽싸게 뛰처나오면 되지만. 애들 두명을 어떻게 탈출시킬지..걱정이네요..
물론 불날 확율보다 교통사고 확율이 더 높긴하지만요.. 괜한걱정인지. 아닌지 모르겠네요..","17839090","2023-01-10 13:05:51",""
"웨건마니아_록맨10","@푸추님 적어도 그런 사고가 발생 시 기름차보다 더 위험하다는 것은 확실하고 일부 차량의 경우 문이 더 위험한 것은 부인할 수 없는 사실이라 봅니다.","17839090","2023-01-10 14:28:08",""
"Degrrr","노약자만의 문제가 아닙니다
10년 쯤 전에 차량이 반파되는 사고를 당해서 5분 가량 기절했었는데
그 때 차가 전기차였다면 .... 생각만해도 끔찍하네요","17839090","2023-01-10 17:10:37",""
"phones","전기차는 시내용 마실용으로 타는게 맞는 것 같습니다.","17839090","2023-01-11 09:15:01",""
"x0123202","코나n은요??","17811507","2022-12-27 16:38:32",""
"브라우니물어","@스리라차님 코나N이 주행 옵션이 완벽하기 때문에 이것도 어필했습니다.
앞코 못 생겼다고 진작에 까였습니다 ㅠㅠ 그래서 리스트에 포함되지 않았습니다.
신형 코나 발표로 디자인 보여주니 이거 사라고 하는데 과연 코나N은 신형 디자인으로 또 나올까요?","17811507","2022-12-27 16:40:27",""
